x,y,label
35,707,key
35,758,key
35,631,key
35,770,key
35,720,key
35,555,key
35,644,key
35,568,key
35,656,key
35,733,key
35,581,key
35,669,key
35,593,key
35,682,key
35,745,key
35,606,key
35,695,key
221,556,key
103,619,key
91,707,key
111,707,key
227,720,key
66,733,key
66,745,key
51,770,key
221,619,nonkey
221,758,nonkey
221,707,nonkey
221,631,nonkey
221,720,nonkey
221,771,nonkey
221,644,nonkey
221,568,nonkey
221,657,nonkey
221,581,nonkey
221,669,nonkey
221,733,nonkey
221,594,nonkey
221,682,nonkey
221,606,nonkey
221,745,nonkey
221,695,nonkey
250,568,nonkey
262,568,nonkey
295,568,nonkey
243,695,nonkey
243,657,nonkey
243,619,nonkey
243,758,nonkey
243,733,nonkey
243,594,nonkey
243,631,nonkey
243,682,nonkey
243,771,nonkey
243,720,nonkey
243,606,nonkey
243,644,nonkey
267,695,nonkey
267,657,nonkey
267,619,nonkey
267,758,nonkey
267,733,nonkey
267,594,nonkey
267,631,nonkey
267,682,nonkey
267,771,nonkey
267,606,nonkey
267,644,nonkey
35,619,nonkey
232,669,nonkey
241,707,nonkey
252,720,nonkey
263,720,nonkey
275,720,nonkey
113,733,nonkey
126,733,nonkey
137,733,nonkey
248,745,nonkey
270,745,nonkey
279,745,nonkey
290,745,nonkey
