x,y,label
41,598,key
41,613,key
41,628,key
41,643,key
41,689,key
41,770,key
41,659,key
41,703,key
41,584,key
220,598,key
220,613,key
220,584,key
347,584,key
410,584,key
493,703,key
493,737,key
434,746,key
434,713,key
220,628,nonkey
220,643,nonkey
220,689,nonkey
220,770,nonkey
260,643,nonkey
410,668,nonkey
410,746,nonkey
410,713,nonkey
410,677,nonkey
410,755,nonkey
410,722,nonkey
410,659,nonkey
410,737,nonkey
410,703,nonkey
430,659,nonkey
430,737,nonkey
430,703,nonkey
471,703,nonkey
471,659,nonkey
471,737,nonkey
497,659,nonkey
527,659,nonkey
431,668,nonkey
457,668,nonkey
470,668,nonkey
483,668,nonkey
432,677,nonkey
473,677,nonkey
238,689,nonkey
347,703,nonkey
347,770,nonkey
537,737,nonkey
537,703,nonkey
422,746,nonkey
422,713,nonkey
472,746,nonkey
472,713,nonkey
488,746,nonkey
488,713,nonkey
528,746,nonkey
528,713,nonkey
444,755,nonkey
444,722,nonkey
41,737,nonkey
236,770,nonkey
