x,y,label
93,721,key
93,783,key
93,690,key
93,742,key
280,690,key
92,732,key
92,763,key
91,773,key
154,773,key
81,721,nonkey
81,773,nonkey
81,680,nonkey
81,732,nonkey
81,763,nonkey
81,783,nonkey
81,690,nonkey
81,742,nonkey
96,680,nonkey
136,680,nonkey
161,680,nonkey
179,680,nonkey
194,680,nonkey
209,680,nonkey
242,680,nonkey
278,680,nonkey
280,701,nonkey
280,711,nonkey
280,721,nonkey
280,773,nonkey
280,732,nonkey
280,763,nonkey
280,783,nonkey
280,742,nonkey
304,773,nonkey
304,732,nonkey
304,763,nonkey
328,773,nonkey
328,732,nonkey
328,763,nonkey
373,763,nonkey
373,773,nonkey
373,732,nonkey
395,763,nonkey
395,773,nonkey
395,732,nonkey
299,742,nonkey
92,752,nonkey
107,752,nonkey
118,752,nonkey
133,752,nonkey
149,752,nonkey
176,752,nonkey
201,752,nonkey
138,773,nonkey
307,783,nonkey
319,783,nonkey
338,783,nonkey
366,783,nonkey
396,783,nonkey
431,783,nonkey
440,783,nonkey
465,783,nonkey
489,783,nonkey
