x,y,label
39,574,key
39,690,key
39,589,key
39,604,key
39,735,key
39,619,key
39,763,key
39,514,key
39,529,key
39,648,key
39,778,key
39,544,key
39,663,key
39,559,key
39,678,key
111,529,key
122,619,key
113,678,key
44,705,key
44,720,key
103,735,key
63,747,key
203,678,nonkey
203,574,nonkey
203,590,nonkey
203,705,nonkey
203,720,nonkey
203,604,nonkey
203,735,nonkey
203,619,nonkey
203,763,nonkey
203,648,nonkey
203,529,nonkey
203,778,nonkey
203,544,nonkey
203,663,nonkey
203,559,nonkey
228,559,nonkey
228,735,nonkey
228,678,nonkey
228,574,nonkey
228,619,nonkey
228,763,nonkey
228,705,nonkey
228,778,nonkey
228,720,nonkey
228,663,nonkey
228,604,nonkey
211,590,nonkey
257,590,nonkey
283,590,nonkey
101,619,nonkey
277,648,nonkey
310,648,nonkey
39,747,nonkey
