x,y,label
87,609,key
87,682,key
87,626,key
87,732,key
87,699,key
87,564,key
87,575,key
87,716,key
87,665,key
143,564,key
95,637,key
95,648,key
95,586,key
95,598,key
179,648,key
341,716,key
341,699,key
136,716,key
247,609,nonkey
247,682,nonkey
247,637,nonkey
247,733,nonkey
247,699,nonkey
247,649,nonkey
247,587,nonkey
247,598,nonkey
247,665,nonkey
247,716,nonkey
272,682,nonkey
272,637,nonkey
272,733,nonkey
272,649,nonkey
272,665,nonkey
158,648,nonkey
267,699,nonkey
267,716,nonkey
304,716,nonkey
304,699,nonkey
317,716,nonkey
317,699,nonkey
