x,y,label
34,320,key
34,216,key
34,123,key
34,227,key
34,133,key
34,144,key
34,237,key
34,351,key
34,154,key
34,247,key
34,258,key
34,164,key
34,175,key
34,268,key
34,278,key
34,185,key
34,289,key
34,195,key
34,299,key
34,206,key
34,309,key
104,154,key
96,185,key
119,185,key
63,195,key
62,206,key
87,227,key
75,320,key
368,320,key
302,330,key
85,351,key
302,216,nonkey
302,320,nonkey
302,123,nonkey
302,227,nonkey
302,133,nonkey
302,144,nonkey
302,237,nonkey
302,340,nonkey
302,247,nonkey
302,351,nonkey
302,154,nonkey
302,258,nonkey
302,164,nonkey
302,175,nonkey
302,268,nonkey
302,278,nonkey
302,185,nonkey
302,289,nonkey
302,195,nonkey
302,299,nonkey
302,309,nonkey
302,206,nonkey
325,258,nonkey
325,175,nonkey
325,216,nonkey
325,123,nonkey
325,278,nonkey
325,227,nonkey
325,185,nonkey
325,289,nonkey
325,144,nonkey
325,299,nonkey
325,247,nonkey
325,309,nonkey
86,154,nonkey
317,195,nonkey
310,206,nonkey
327,237,nonkey
122,278,nonkey
336,320,nonkey
347,320,nonkey
454,320,nonkey
470,330,nonkey
