x,y,label
74,465,key
74,319,key
74,476,key
74,486,key
74,408,key
74,330,key
74,497,key
74,341,key
74,351,key
74,426,key
74,266,key
74,277,key
74,288,key
74,441,key
74,298,key
74,370,key
74,309,key
110,309,key
182,309,key
226,309,key
135,319,key
128,351,key
148,351,key
318,351,key
337,359,key
79,397,key
79,383,key
103,383,key
101,397,key
139,455,key
109,486,key
118,497,key
318,383,nonkey
318,465,nonkey
318,319,nonkey
318,476,nonkey
318,397,nonkey
318,408,nonkey
318,486,nonkey
318,330,nonkey
318,497,nonkey
318,416,nonkey
318,341,nonkey
318,426,nonkey
318,277,nonkey
318,288,nonkey
318,359,nonkey
318,441,nonkey
318,298,nonkey
318,455,nonkey
346,277,nonkey
165,309,nonkey
120,319,nonkey
338,465,nonkey
338,319,nonkey
338,330,nonkey
381,319,nonkey
381,330,nonkey
392,319,nonkey
392,330,nonkey
337,341,nonkey
337,476,nonkey
368,416,nonkey
368,351,nonkey
368,476,nonkey
368,408,nonkey
397,351,nonkey
423,351,nonkey
167,383,nonkey
324,383,nonkey
164,397,nonkey
329,397,nonkey
331,408,nonkey
331,416,nonkey
345,416,nonkey
345,408,nonkey
357,416,nonkey
357,408,nonkey
344,424,nonkey
350,429,nonkey
74,455,nonkey
154,455,nonkey
339,455,nonkey
380,455,nonkey
