x,y,label
90,151,key
90,343,key
90,271,key
90,163,key
90,451,key
90,283,key
90,367,key
90,175,key
90,307,key
90,199,key
90,499,key
90,211,key
90,511,key
90,391,key
90,319,key
90,223,key
90,427,key
90,247,key
218,151,key
289,151,key
360,151,key
157,163,key
126,247,key
137,163,nonkey
218,343,nonkey
218,439,nonkey
218,463,nonkey
218,163,nonkey
218,355,nonkey
218,283,nonkey
218,367,nonkey
218,175,nonkey
218,487,nonkey
218,187,nonkey
218,379,nonkey
218,199,nonkey
218,499,nonkey
218,211,nonkey
218,511,nonkey
218,391,nonkey
218,403,nonkey
218,319,nonkey
218,223,nonkey
218,524,nonkey
218,427,nonkey
218,247,nonkey
218,331,nonkey
179,439,nonkey
179,247,nonkey
90,259,nonkey
90,463,nonkey
90,524,nonkey
90,475,nonkey
90,487,nonkey
90,295,nonkey
90,331,nonkey
90,379,nonkey
90,439,nonkey
226,271,nonkey
235,271,nonkey
160,307,nonkey
230,307,nonkey
244,307,nonkey
158,319,nonkey
243,463,nonkey
243,319,nonkey
113,331,nonkey
234,343,nonkey
266,343,nonkey
232,355,nonkey
232,367,nonkey
255,379,nonkey
140,427,nonkey
150,427,nonkey
