x,y,label
39,612,key
39,281,key
39,629,key
39,296,key
39,529,key
39,414,key
39,643,key
39,544,key
39,311,key
39,429,key
39,658,key
39,559,key
39,326,key
39,444,key
39,574,key
39,673,key
39,341,key
39,456,key
39,356,key
39,371,key
39,501,key
39,600,key
39,703,key
39,386,key
111,296,key
122,386,key
114,444,key
44,471,key
44,486,key
103,501,key
63,513,key
372,574,key
434,574,key
203,586,key
88,658,key
99,673,key
95,703,key
203,703,nonkey
203,386,nonkey
203,629,nonkey
203,529,nonkey
203,296,nonkey
203,414,nonkey
203,643,nonkey
203,544,nonkey
203,311,nonkey
203,429,nonkey
203,559,nonkey
203,658,nonkey
203,326,nonkey
203,444,nonkey
203,574,nonkey
203,340,nonkey
203,673,nonkey
203,356,nonkey
203,471,nonkey
203,688,nonkey
203,486,nonkey
203,371,nonkey
203,501,nonkey
203,600,nonkey
247,296,nonkey
232,311,nonkey
253,311,nonkey
229,501,nonkey
229,600,nonkey
229,703,nonkey
229,386,nonkey
229,629,nonkey
229,529,nonkey
229,643,nonkey
229,544,nonkey
229,429,nonkey
229,559,nonkey
229,658,nonkey
229,444,nonkey
229,340,nonkey
229,673,nonkey
229,471,nonkey
229,486,nonkey
229,371,nonkey
225,356,nonkey
271,356,nonkey
297,356,nonkey
101,386,nonkey
278,414,nonkey
310,414,nonkey
39,513,nonkey
39,688,nonkey
214,574,nonkey
234,574,nonkey
280,574,nonkey
331,574,nonkey
405,574,nonkey
471,574,nonkey
491,574,nonkey
148,600,nonkey
77,688,nonkey
119,688,nonkey
143,688,nonkey
223,688,nonkey
237,688,nonkey
248,688,nonkey
