x,y,label
93,615,key
93,533,key
93,626,key
93,647,key
93,584,key
93,439,key
93,491,key
93,543,key
93,636,key
93,471,key
92,512,key
92,481,key
92,667,key
91,553,key
91,522,key
91,564,key
91,657,key
91,678,key
91,595,key
154,522,key
148,553,key
169,553,key
138,564,key
138,678,key
81,574,key
95,605,key
125,605,key
130,667,key
81,429,nonkey
81,553,nonkey
81,647,nonkey
81,605,nonkey
81,522,nonkey
81,439,nonkey
81,564,nonkey
81,657,nonkey
81,471,nonkey
81,615,nonkey
81,481,nonkey
81,533,nonkey
81,626,nonkey
81,667,nonkey
81,584,nonkey
81,491,nonkey
81,543,nonkey
81,636,nonkey
81,678,nonkey
81,595,nonkey
81,512,nonkey
96,429,nonkey
136,429,nonkey
161,429,nonkey
179,429,nonkey
194,429,nonkey
209,429,nonkey
242,429,nonkey
278,429,nonkey
280,595,nonkey
280,678,nonkey
280,512,nonkey
280,553,nonkey
280,647,nonkey
280,605,nonkey
280,439,nonkey
280,522,nonkey
280,450,nonkey
280,460,nonkey
280,657,nonkey
280,564,nonkey
280,471,nonkey
280,615,nonkey
280,481,nonkey
280,626,nonkey
280,667,nonkey
280,584,nonkey
280,491,nonkey
280,543,nonkey
280,636,nonkey
304,595,nonkey
304,678,nonkey
304,512,nonkey
304,553,nonkey
304,647,nonkey
304,605,nonkey
304,522,nonkey
304,657,nonkey
304,564,nonkey
304,481,nonkey
304,626,nonkey
304,667,nonkey
304,584,nonkey
304,543,nonkey
304,636,nonkey
328,636,nonkey
328,595,nonkey
328,678,nonkey
328,512,nonkey
328,553,nonkey
328,647,nonkey
328,605,nonkey
328,522,nonkey
328,657,nonkey
328,564,nonkey
328,481,nonkey
328,626,nonkey
328,667,nonkey
328,584,nonkey
328,543,nonkey
373,636,nonkey
373,595,nonkey
373,678,nonkey
373,512,nonkey
373,553,nonkey
373,647,nonkey
373,605,nonkey
373,522,nonkey
373,657,nonkey
373,564,nonkey
373,481,nonkey
373,626,nonkey
373,667,nonkey
373,584,nonkey
373,543,nonkey
395,543,nonkey
395,636,nonkey
395,595,nonkey
395,678,nonkey
395,512,nonkey
395,553,nonkey
395,647,nonkey
395,605,nonkey
395,522,nonkey
395,657,nonkey
395,564,nonkey
395,481,nonkey
395,626,nonkey
395,667,nonkey
395,584,nonkey
292,491,nonkey
138,522,nonkey
288,533,nonkey
299,533,nonkey
321,533,nonkey
337,533,nonkey
202,564,nonkey
303,615,nonkey
178,626,nonkey
