x,y,label
39,104,key
39,203,key
39,141,key
39,158,key
39,218,key
39,173,key
39,188,key
39,89,key
39,129,key
372,104,key
434,104,key
203,115,key
88,188,key
99,203,key
95,218,key
203,129,nonkey
203,104,nonkey
203,203,nonkey
203,158,nonkey
203,218,nonkey
203,173,nonkey
203,89,nonkey
203,188,nonkey
228,129,nonkey
228,203,nonkey
228,158,nonkey
228,218,nonkey
228,173,nonkey
228,89,nonkey
228,188,nonkey
214,104,nonkey
233,104,nonkey
280,104,nonkey
331,104,nonkey
405,104,nonkey
471,104,nonkey
490,104,nonkey
148,129,nonkey
