x,y,label
69,292,key
69,152,key
69,304,key
69,247,key
61,186,key
61,219,key
61,236,key
61,281,key
61,197,key
61,169,key
61,208,key
61,264,key
102,197,key
133,236,key
339,248,key
261,219,nonkey
261,264,nonkey
261,186,nonkey
261,292,nonkey
261,152,nonkey
261,197,nonkey
261,304,nonkey
261,248,nonkey
261,169,nonkey
261,208,nonkey
287,219,nonkey
287,264,nonkey
287,292,nonkey
287,152,nonkey
287,197,nonkey
287,304,nonkey
287,248,nonkey
287,169,nonkey
287,208,nonkey
94,186,nonkey
111,186,nonkey
125,186,nonkey
284,186,nonkey
116,236,nonkey
196,236,nonkey
310,248,nonkey
171,264,nonkey
