x,y,label
35,731,key
35,655,key
35,744,key
35,757,key
35,680,key
35,769,key
35,605,key
35,693,key
35,617,key
35,706,key
35,630,key
35,718,key
35,643,key
221,605,key
103,668,key
91,757,key
111,757,key
227,769,key
221,719,nonkey
221,643,nonkey
221,731,nonkey
221,655,nonkey
221,744,nonkey
221,668,nonkey
221,757,nonkey
221,681,nonkey
221,769,nonkey
221,693,nonkey
221,618,nonkey
221,706,nonkey
221,630,nonkey
250,618,nonkey
262,618,nonkey
295,618,nonkey
243,643,nonkey
243,681,nonkey
243,731,nonkey
243,769,nonkey
243,655,nonkey
243,693,nonkey
243,744,nonkey
243,706,nonkey
243,668,nonkey
267,643,nonkey
267,681,nonkey
267,731,nonkey
267,655,nonkey
267,693,nonkey
267,744,nonkey
267,706,nonkey
267,668,nonkey
35,668,nonkey
232,719,nonkey
241,757,nonkey
252,769,nonkey
263,769,nonkey
275,769,nonkey
