x,y,label
75,209,key
75,277,key
75,220,key
75,186,key
75,254,key
75,289,key
75,198,key
75,266,key
75,141,key
75,175,key
75,243,key
75,300,key
132,141,key
224,141,key
329,277,key
329,152,key
329,220,key
329,163,key
329,232,key
329,289,key
329,175,key
329,243,key
329,300,key
329,186,key
329,254,key
329,198,key
329,266,key
89,163,key
110,198,key
116,289,key
126,300,key
203,141,nonkey
89,152,nonkey
315,277,nonkey
315,152,nonkey
315,220,nonkey
315,163,nonkey
315,232,nonkey
315,289,nonkey
315,175,nonkey
315,243,nonkey
315,300,nonkey
315,186,nonkey
315,254,nonkey
315,198,nonkey
315,266,nonkey
362,277,nonkey
362,152,nonkey
362,220,nonkey
362,163,nonkey
362,232,nonkey
362,289,nonkey
362,175,nonkey
362,243,nonkey
362,300,nonkey
362,186,nonkey
362,254,nonkey
362,198,nonkey
362,266,nonkey
375,277,nonkey
375,152,nonkey
375,220,nonkey
375,163,nonkey
375,232,nonkey
375,289,nonkey
375,175,nonkey
375,243,nonkey
375,300,nonkey
375,186,nonkey
375,254,nonkey
375,198,nonkey
375,266,nonkey
397,277,nonkey
397,152,nonkey
397,220,nonkey
397,163,nonkey
397,232,nonkey
397,289,nonkey
397,175,nonkey
397,243,nonkey
397,300,nonkey
397,186,nonkey
397,254,nonkey
397,198,nonkey
397,266,nonkey
75,232,nonkey
168,243,nonkey
