x,y,label
35,667,key
35,451,key
35,616,key
35,540,key
35,464,key
35,679,key
35,553,key
35,629,key
35,477,key
35,565,key
35,692,key
35,490,key
35,578,key
35,502,key
35,641,key
35,704,key
35,591,key
35,717,key
35,603,key
35,654,key
35,528,key
35,730,key
221,452,key
103,515,key
91,603,key
111,603,key
227,616,key
66,641,key
66,629,key
51,667,key
74,679,key
74,692,key
71,704,key
93,717,key
221,730,nonkey
221,616,nonkey
221,667,nonkey
221,540,nonkey
221,464,nonkey
221,553,nonkey
221,679,nonkey
221,477,nonkey
221,566,nonkey
221,490,nonkey
221,629,nonkey
221,692,nonkey
221,578,nonkey
221,502,nonkey
221,642,nonkey
221,705,nonkey
221,591,nonkey
221,515,nonkey
221,717,nonkey
221,654,nonkey
221,604,nonkey
221,528,nonkey
247,464,nonkey
259,464,nonkey
293,464,nonkey
243,528,nonkey
243,730,nonkey
243,667,nonkey
243,540,nonkey
243,616,nonkey
243,553,nonkey
243,679,nonkey
243,490,nonkey
243,629,nonkey
243,692,nonkey
243,578,nonkey
243,502,nonkey
243,705,nonkey
243,591,nonkey
243,515,nonkey
243,717,nonkey
243,654,nonkey
243,604,nonkey
267,604,nonkey
267,528,nonkey
267,730,nonkey
267,667,nonkey
267,540,nonkey
267,553,nonkey
267,679,nonkey
267,490,nonkey
267,629,nonkey
267,692,nonkey
267,578,nonkey
267,502,nonkey
267,705,nonkey
267,591,nonkey
267,515,nonkey
267,717,nonkey
267,654,nonkey
35,515,nonkey
232,566,nonkey
252,616,nonkey
263,616,nonkey
275,616,nonkey
113,629,nonkey
126,629,nonkey
137,629,nonkey
248,642,nonkey
270,642,nonkey
279,642,nonkey
290,642,nonkey
