x,y,label
93,760,key
93,657,key
93,709,key
93,688,key
93,740,key
93,750,key
92,719,key
92,698,key
91,781,key
91,771,key
91,729,key
154,729,key
148,771,key
169,771,key
138,781,key
81,791,key
81,760,nonkey
81,657,nonkey
81,709,nonkey
81,781,nonkey
81,719,nonkey
81,688,nonkey
81,740,nonkey
81,771,nonkey
81,647,nonkey
81,698,nonkey
81,750,nonkey
81,729,nonkey
96,647,nonkey
136,647,nonkey
161,647,nonkey
179,647,nonkey
194,647,nonkey
209,647,nonkey
242,647,nonkey
278,647,nonkey
280,760,nonkey
280,709,nonkey
280,719,nonkey
280,771,nonkey
280,729,nonkey
280,657,nonkey
280,667,nonkey
280,678,nonkey
280,781,nonkey
280,688,nonkey
280,740,nonkey
280,698,nonkey
280,750,nonkey
304,729,nonkey
304,760,nonkey
304,781,nonkey
304,719,nonkey
304,698,nonkey
304,771,nonkey
328,729,nonkey
328,760,nonkey
328,781,nonkey
328,719,nonkey
328,698,nonkey
328,771,nonkey
373,698,nonkey
373,771,nonkey
373,729,nonkey
373,760,nonkey
373,781,nonkey
373,719,nonkey
395,698,nonkey
395,771,nonkey
395,729,nonkey
395,760,nonkey
395,781,nonkey
395,719,nonkey
303,709,nonkey
303,740,nonkey
303,750,nonkey
138,729,nonkey
202,781,nonkey
