x,y,label
48,475,key
48,279,key
48,376,key
48,490,key
48,295,key
48,169,key
48,402,key
48,321,key
48,197,key
48,210,key
48,226,key
48,351,key
48,242,key
48,458,key
77,197,key
75,210,key
116,295,key
49,337,key
338,363,key
143,376,key
69,416,key
66,433,key
63,264,nonkey
63,139,nonkey
63,153,nonkey
63,388,nonkey
63,307,nonkey
63,181,nonkey
63,253,nonkey
330,264,nonkey
330,475,nonkey
330,139,nonkey
330,280,nonkey
330,490,nonkey
330,153,nonkey
330,402,nonkey
330,321,nonkey
330,197,nonkey
330,416,nonkey
330,210,nonkey
330,337,nonkey
330,433,nonkey
330,226,nonkey
330,459,nonkey
355,264,nonkey
355,475,nonkey
355,139,nonkey
355,280,nonkey
355,490,nonkey
355,153,nonkey
355,402,nonkey
355,321,nonkey
355,197,nonkey
355,416,nonkey
355,210,nonkey
355,337,nonkey
355,433,nonkey
355,226,nonkey
355,459,nonkey
381,264,nonkey
381,475,nonkey
381,139,nonkey
381,280,nonkey
381,490,nonkey
381,153,nonkey
381,402,nonkey
381,321,nonkey
381,197,nonkey
381,416,nonkey
381,210,nonkey
381,337,nonkey
381,433,nonkey
381,226,nonkey
381,459,nonkey
88,388,nonkey
88,307,nonkey
88,444,nonkey
88,181,nonkey
115,388,nonkey
115,307,nonkey
115,181,nonkey
387,253,nonkey
409,253,nonkey
77,337,nonkey
94,337,nonkey
106,337,nonkey
106,376,nonkey
261,351,nonkey
287,351,nonkey
321,351,nonkey
371,351,nonkey
383,351,nonkey
399,351,nonkey
258,363,nonkey
328,363,nonkey
370,363,nonkey
407,363,nonkey
96,376,nonkey
48,433,nonkey
48,416,nonkey
53,444,nonkey
70,444,nonkey
