x,y,label
121,433,key
114,447,key
279,447,key
279,461,key
73,476,key
73,660,key
73,490,key
73,504,key
73,603,key
73,617,key
73,688,key
73,546,key
73,702,key
73,631,key
73,561,key
73,716,key
73,646,key
73,461,key
73,731,key
332,561,key
104,617,key
119,631,key
73,589,nonkey
73,433,nonkey
73,745,nonkey
73,674,nonkey
73,447,nonkey
73,518,nonkey
73,532,nonkey
73,575,nonkey
73,419,nonkey
119,419,nonkey
173,419,nonkey
198,419,nonkey
212,419,nonkey
223,419,nonkey
223,716,nonkey
145,447,nonkey
159,447,nonkey
170,631,nonkey
170,447,nonkey
277,476,nonkey
279,575,nonkey
279,731,nonkey
279,490,nonkey
279,660,nonkey
279,504,nonkey
279,745,nonkey
279,674,nonkey
279,603,nonkey
279,688,nonkey
279,532,nonkey
279,617,nonkey
279,546,nonkey
279,702,nonkey
279,631,nonkey
279,561,nonkey
279,716,nonkey
279,646,nonkey
300,575,nonkey
300,731,nonkey
300,702,nonkey
300,660,nonkey
300,504,nonkey
300,631,nonkey
300,745,nonkey
300,674,nonkey
300,716,nonkey
300,646,nonkey
136,532,nonkey
149,532,nonkey
215,532,nonkey
295,532,nonkey
120,546,nonkey
120,561,nonkey
133,546,nonkey
133,561,nonkey
144,546,nonkey
144,561,nonkey
299,546,nonkey
299,603,nonkey
304,561,nonkey
318,561,nonkey
139,575,nonkey
153,716,nonkey
153,575,nonkey
164,575,nonkey
98,603,nonkey
112,603,nonkey
123,603,nonkey
123,760,nonkey
130,617,nonkey
143,617,nonkey
155,617,nonkey
156,631,nonkey
181,631,nonkey
175,660,nonkey
175,646,nonkey
188,660,nonkey
188,646,nonkey
200,660,nonkey
200,646,nonkey
296,688,nonkey
121,702,nonkey
135,702,nonkey
135,760,nonkey
146,702,nonkey
146,760,nonkey
236,716,nonkey
248,716,nonkey
137,731,nonkey
150,731,nonkey
162,731,nonkey
75,760,nonkey
102,760,nonkey
158,760,nonkey
189,760,nonkey
205,760,nonkey
216,760,nonkey
259,760,nonkey
271,760,nonkey
316,760,nonkey
346,760,nonkey
362,760,nonkey
