x,y,label
72,152,key
72,307,key
72,235,key
72,94,key
72,166,key
72,249,key
72,109,key
72,264,key
72,123,key
72,278,key
72,209,key
72,292,key
72,137,key
167,94,key
135,123,key
113,152,key
84,195,key
84,181,key
150,181,key
78,221,key
96,221,key
122,292,key
133,307,key
288,152,nonkey
288,235,nonkey
288,307,nonkey
288,95,nonkey
288,250,nonkey
288,181,nonkey
288,109,nonkey
288,264,nonkey
288,195,nonkey
288,278,nonkey
288,123,nonkey
288,209,nonkey
288,138,nonkey
288,293,nonkey
302,138,nonkey
302,293,nonkey
302,152,nonkey
302,235,nonkey
302,307,nonkey
302,95,nonkey
302,250,nonkey
302,181,nonkey
302,109,nonkey
302,264,nonkey
302,195,nonkey
302,278,nonkey
302,123,nonkey
302,209,nonkey
332,138,nonkey
332,293,nonkey
332,152,nonkey
332,235,nonkey
332,307,nonkey
332,95,nonkey
332,250,nonkey
332,181,nonkey
332,109,nonkey
332,264,nonkey
332,195,nonkey
332,278,nonkey
332,123,nonkey
332,209,nonkey
358,209,nonkey
358,138,nonkey
358,293,nonkey
358,152,nonkey
358,235,nonkey
358,307,nonkey
358,95,nonkey
358,250,nonkey
358,181,nonkey
358,109,nonkey
358,264,nonkey
358,195,nonkey
358,278,nonkey
358,123,nonkey
388,209,nonkey
388,138,nonkey
388,293,nonkey
388,152,nonkey
388,235,nonkey
388,307,nonkey
388,95,nonkey
388,250,nonkey
388,181,nonkey
388,109,nonkey
388,264,nonkey
388,195,nonkey
388,278,nonkey
388,123,nonkey
139,195,nonkey
139,181,nonkey
179,209,nonkey
