x,y,label
41,739,key
41,658,key
41,577,key
41,673,key
41,591,key
41,753,key
41,607,key
41,622,key
41,637,key
41,562,key
220,562,key
220,577,key
220,591,key
347,562,key
410,562,key
493,706,key
493,673,key
434,715,key
434,682,key
428,753,key
220,658,nonkey
220,607,nonkey
220,622,nonkey
260,622,nonkey
347,739,nonkey
347,673,nonkey
347,637,nonkey
410,646,nonkey
410,691,nonkey
410,706,nonkey
410,673,nonkey
410,753,nonkey
410,715,nonkey
410,682,nonkey
410,637,nonkey
410,724,nonkey
468,637,nonkey
481,637,nonkey
430,706,nonkey
430,673,nonkey
471,706,nonkey
471,673,nonkey
537,706,nonkey
537,673,nonkey
422,715,nonkey
422,682,nonkey
472,715,nonkey
472,682,nonkey
488,715,nonkey
488,682,nonkey
528,682,nonkey
528,715,nonkey
444,724,nonkey
444,691,nonkey
41,706,nonkey
227,739,nonkey
474,753,nonkey
487,753,nonkey
504,753,nonkey
