x,y,label
67,529,key
67,543,key
67,557,key
67,571,key
67,585,key
67,599,key
67,613,key
67,371,key
67,385,key
67,623,key
67,399,key
67,637,key
67,413,key
67,651,key
67,427,key
67,665,key
67,440,key
67,678,key
67,454,key
67,692,key
67,468,key
67,706,key
67,482,key
67,496,key
67,506,key
67,520,key
127,482,key
148,482,key
94,496,key
92,520,key
115,543,key
116,557,key
100,571,key
120,599,key
233,599,key
214,399,nonkey
214,637,nonkey
214,413,nonkey
214,520,nonkey
214,651,nonkey
214,427,nonkey
214,665,nonkey
214,543,nonkey
214,440,nonkey
214,557,nonkey
214,678,nonkey
214,454,nonkey
214,692,nonkey
214,571,nonkey
214,468,nonkey
214,706,nonkey
214,585,nonkey
214,482,nonkey
214,599,nonkey
214,371,nonkey
214,496,nonkey
214,613,nonkey
214,385,nonkey
233,637,nonkey
233,413,nonkey
233,520,nonkey
233,651,nonkey
233,427,nonkey
233,665,nonkey
233,440,nonkey
233,557,nonkey
233,678,nonkey
233,454,nonkey
233,692,nonkey
233,571,nonkey
233,468,nonkey
233,706,nonkey
233,585,nonkey
233,482,nonkey
233,496,nonkey
233,613,nonkey
100,440,nonkey
169,454,nonkey
117,468,nonkey
117,585,nonkey
192,482,nonkey
162,496,nonkey
159,520,nonkey
126,571,nonkey
111,599,nonkey
152,613,nonkey
174,678,nonkey
185,692,nonkey
158,706,nonkey
