x,y,label
66,566,key
66,580,key
66,594,key
66,608,key
66,393,key
66,622,key
66,631,key
66,407,key
66,645,key
66,421,key
66,659,key
66,435,key
66,673,key
66,449,key
66,463,key
66,687,key
66,701,key
66,477,key
66,715,key
66,491,key
66,505,key
66,515,key
66,528,key
66,538,key
66,552,key
214,393,key
127,491,key
148,491,key
94,505,key
92,528,key
115,566,key
115,552,key
99,580,key
120,608,key
247,608,key
241,393,nonkey
254,393,nonkey
284,393,nonkey
214,449,nonkey
214,552,nonkey
214,463,nonkey
214,566,nonkey
214,687,nonkey
214,701,nonkey
214,580,nonkey
214,477,nonkey
214,715,nonkey
214,594,nonkey
214,491,nonkey
214,608,nonkey
214,505,nonkey
214,622,nonkey
214,407,nonkey
214,645,nonkey
214,421,nonkey
214,528,nonkey
214,659,nonkey
214,435,nonkey
214,673,nonkey
233,673,nonkey
233,491,nonkey
233,566,nonkey
233,687,nonkey
233,622,nonkey
233,701,nonkey
233,580,nonkey
233,645,nonkey
233,715,nonkey
233,594,nonkey
233,659,nonkey
233,435,nonkey
100,463,nonkey
225,463,nonkey
236,463,nonkey
256,463,nonkey
117,477,nonkey
117,594,nonkey
227,505,nonkey
227,477,nonkey
192,491,nonkey
161,505,nonkey
159,528,nonkey
231,528,nonkey
126,580,nonkey
111,608,nonkey
152,622,nonkey
174,687,nonkey
185,701,nonkey
158,715,nonkey
