x,y,label
84,479,key
84,664,key
84,586,key
84,681,key
84,496,key
84,603,key
84,698,key
84,406,key
84,710,key
84,417,key
84,535,key
84,721,key
84,552,key
84,631,key
84,450,key
84,732,key
84,462,key
84,569,key
133,406,key
92,428,key
92,439,key
92,507,key
92,642,key
92,518,key
92,653,key
261,428,key
163,518,key
150,552,key
173,552,key
349,586,key
127,603,key
363,603,key
295,614,key
137,664,key
120,710,key
261,569,nonkey
261,664,nonkey
261,586,nonkey
261,479,nonkey
261,681,nonkey
261,507,nonkey
261,603,nonkey
261,614,nonkey
261,710,nonkey
261,439,nonkey
261,721,nonkey
261,450,nonkey
261,642,nonkey
261,552,nonkey
261,732,nonkey
261,462,nonkey
261,653,nonkey
285,569,nonkey
285,664,nonkey
285,710,nonkey
285,681,nonkey
285,721,nonkey
285,507,nonkey
285,642,nonkey
285,552,nonkey
285,732,nonkey
285,462,nonkey
285,653,nonkey
123,479,nonkey
137,479,nonkey
150,479,nonkey
274,479,nonkey
145,518,nonkey
270,518,nonkey
270,535,nonkey
283,518,nonkey
283,535,nonkey
280,586,nonkey
314,586,nonkey
326,586,nonkey
282,603,nonkey
322,603,nonkey
337,603,nonkey
463,603,nonkey
496,603,nonkey
511,603,nonkey
390,614,nonkey
479,614,nonkey
114,698,nonkey
128,698,nonkey
141,698,nonkey
269,698,nonkey
289,698,nonkey
