x,y,label
92,335,key
92,507,key
92,519,key
92,346,key
92,208,key
92,219,key
92,358,key
92,231,key
92,243,key
92,427,key
92,266,key
92,289,key
92,450,key
92,312,key
92,323,key
205,208,key
205,323,key
307,323,key
124,335,key
140,450,key
229,507,key
164,519,key
257,519,key
205,507,nonkey
205,219,nonkey
205,369,nonkey
205,231,nonkey
205,381,nonkey
205,243,nonkey
205,404,nonkey
205,415,nonkey
205,254,nonkey
205,427,nonkey
205,277,nonkey
205,438,nonkey
205,300,nonkey
205,450,nonkey
205,312,nonkey
205,461,nonkey
205,484,nonkey
205,496,nonkey
228,243,nonkey
258,254,nonkey
229,415,nonkey
229,277,nonkey
229,300,nonkey
229,381,nonkey
229,496,nonkey
219,335,nonkey
219,312,nonkey
255,323,nonkey
274,323,nonkey
233,335,nonkey
233,427,nonkey
233,519,nonkey
233,450,nonkey
214,346,nonkey
247,346,nonkey
222,438,nonkey
222,369,nonkey
222,461,nonkey
222,484,nonkey
222,404,nonkey
