x,y,label
133,69,key
258,69,key
334,69,key
39,119,key
39,352,key
39,249,key
39,131,key
39,264,key
39,276,key
39,176,key
39,293,key
39,308,key
39,204,key
39,323,key
39,89,key
39,219,key
39,337,key
39,104,key
39,234,key
113,119,key
44,146,key
44,161,key
103,176,key
63,188,key
88,323,key
99,337,key
95,352,key
33,69,nonkey
116,69,nonkey
228,119,nonkey
228,352,nonkey
228,249,nonkey
228,146,nonkey
228,264,nonkey
228,161,nonkey
228,293,nonkey
228,176,nonkey
228,69,nonkey
228,308,nonkey
228,204,nonkey
228,323,nonkey
228,219,nonkey
228,104,nonkey
228,337,nonkey
203,119,nonkey
203,352,nonkey
203,249,nonkey
203,146,nonkey
203,264,nonkey
203,161,nonkey
203,293,nonkey
203,176,nonkey
203,308,nonkey
203,204,nonkey
203,89,nonkey
203,323,nonkey
203,219,nonkey
203,104,nonkey
203,337,nonkey
203,234,nonkey
278,89,nonkey
310,89,nonkey
39,188,nonkey
225,234,nonkey
241,234,nonkey
263,234,nonkey
291,234,nonkey
148,264,nonkey
