x,y,label
81,495,key
81,603,key
81,508,key
81,522,key
81,401,key
81,629,key
81,415,key
81,535,key
81,643,key
81,428,key
81,656,key
81,549,key
81,441,key
81,670,key
81,455,key
81,562,key
81,576,key
81,683,key
81,589,key
81,482,key
329,401,key
354,589,key
398,589,key
125,643,key
138,656,key
137,670,key
143,683,key
329,482,nonkey
329,495,nonkey
329,603,nonkey
329,508,nonkey
329,522,nonkey
329,629,nonkey
329,415,nonkey
329,428,nonkey
329,535,nonkey
329,643,nonkey
329,656,nonkey
329,441,nonkey
329,549,nonkey
329,670,nonkey
329,455,nonkey
329,562,nonkey
329,576,nonkey
329,589,nonkey
353,415,nonkey
402,428,nonkey
418,428,nonkey
354,482,nonkey
354,535,nonkey
354,441,nonkey
354,549,nonkey
354,603,nonkey
354,508,nonkey
354,455,nonkey
354,562,nonkey
354,614,nonkey
354,522,nonkey
354,629,nonkey
343,466,nonkey
81,616,nonkey
81,468,nonkey
337,670,nonkey
337,616,nonkey
337,468,nonkey
348,468,nonkey
340,493,nonkey
345,495,nonkey
151,522,nonkey
170,522,nonkey
214,522,nonkey
153,535,nonkey
138,549,nonkey
391,574,nonkey
368,576,nonkey
385,589,nonkey
184,603,nonkey
359,616,nonkey
365,670,nonkey
384,670,nonkey
203,681,nonkey
375,681,nonkey
188,683,nonkey
207,683,nonkey
338,683,nonkey
379,683,nonkey
