x,y,label
84,562,key
84,641,key
84,714,key
84,607,key
84,624,key
84,680,key
84,731,key
84,551,key
84,697,key
133,551,key
92,573,key
92,584,key
92,652,key
92,663,key
224,573,key
311,697,key
311,714,key
224,731,nonkey
224,584,nonkey
224,652,nonkey
224,595,nonkey
224,714,nonkey
224,663,nonkey
224,607,nonkey
224,680,nonkey
224,624,nonkey
224,697,nonkey
123,624,nonkey
137,624,nonkey
150,624,nonkey
257,624,nonkey
248,652,nonkey
248,663,nonkey
248,680,nonkey
242,697,nonkey
242,714,nonkey
277,697,nonkey
277,714,nonkey
289,697,nonkey
289,714,nonkey
114,731,nonkey
128,731,nonkey
141,731,nonkey
249,731,nonkey
292,731,nonkey
